"","Country","Hotels","Date"
"7821","Saudi Arabia","2374","2017-APR-07"
"7822","Morocco","4873","2017-APR-07"
"7823","Cyprus","3690","2017-APR-07"
"7824","Mozambique","204","2017-APR-07"
"7825","Cook Islands","170","2017-APR-07"
"7826","Cape Verde","423","2017-APR-07"
"7827","Montenegro","5192","2017-APR-07"
"7828","Kenya","1928","2017-APR-07"
"7829","China","47464","2017-APR-07"
"7830","Russia (Russian Fed.) hotels","38130","2017-APR-07"
"7831","Poland","22895","2017-APR-07"
"7832","Netherlands","10830","2017-APR-07"
"7833","Lithuania","2951","2017-APR-07"
"7834","Brunei (Brunei D.) hotels","31","2017-APR-07"
"7835","Bolivia","570","2017-APR-07"
"7836","Ukraine","6553","2017-APR-07"
"7837","Romania","8914","2017-APR-07"
"7838","Niue","7","2017-APR-07"
"7839","Micronesia","5","2017-APR-07"
"7840","Guinea","21","2017-APR-07"
"7841","Rwanda","232","2017-APR-07"
"7842","Madagascar","322","2017-APR-07"
"7843","Indonesia","12706","2017-APR-07"
"7844","Guatemala","693","2017-APR-07"
"7845","French Polynesia (Fr Polynesia) hotels","269","2017-APR-07"
"7846","Czech Republic (Czech Rep.) hotels","11145","2017-APR-07"
"7847","Ivory Coast","284","2017-APR-07"
"7848","Bhutan","57","2017-APR-07"
"7849","Albania","1769","2017-APR-07"
"7850","Pakistan","272","2017-APR-07"
"7851","Northern Mariana Islands (N Mariana Is) hotels","45","2017-APR-07"
"7852","Moldova","381","2017-APR-07"
"7853","Latvia","2184","2017-APR-07"
"7854","Bulgaria","8334","2017-APR-07"
"7855","Benin","116","2017-APR-07"
"7856","Angola","92","2017-APR-07"
"7857","Kosovo","130","2017-APR-07"
"7858","Laos","951","2017-APR-07"
"7859","French Guiana","31","2017-APR-07"
"7860","Uruguay","1919","2017-APR-07"
"7861","Suriname","106","2017-APR-07"
"7862","Slovakia","4039","2017-APR-07"
"7863","San Marino","32","2017-APR-07"
"7864","Kyrgyzstan","513","2017-APR-07"
"7865","Gabon","40","2017-APR-07"
"7866","Estonia","2560","2017-APR-07"
"7867","Djibouti","14","2017-APR-07"
"7868","Chad","10","2017-APR-07"
"7869","Cambodia","2455","2017-APR-07"
"7870","Bosnia and Herzegovina (Bosnia Herz) hotels","2515","2017-APR-07"
"7871","Belarus","2594","2017-APR-07"
"7872","Andorra","482","2017-APR-07"
"7873","Crimea","4722","2017-APR-07"
"7874","Tajikistan","81","2017-APR-07"
"7875","Swaziland","36","2017-APR-07"
"7876","Papua New Guinea (Pap New Guinea) hotels","44","2017-APR-07"
"7877","Myanmar","1128","2017-APR-07"
"7878","Mongolia","158","2017-APR-07"
"7879","Mauritania","52","2017-APR-07"
"7880","Equatorial Guinea (Eq. Guinea) hotels","8","2017-APR-07"
"7881","Cameroon","212","2017-APR-07"
"7882","Algeria","67","2017-APR-07"
"7883","Venezuela","37","2017-APR-07"
"7884","Uganda","669","2017-APR-07"
"7885","Togo","115","2017-APR-07"
"7886","Nepal","815","2017-APR-07"
"7887","Mayotte","9","2017-APR-07"
"7888","Libya","4","2017-APR-07"
"7889","Lebanon","389","2017-APR-07"
"7890","Honduras","497","2017-APR-07"
"7891","East Timor","32","2017-APR-07"
"7892","Botswana","214","2017-APR-07"
"7893","Serbia","3503","2017-APR-07"
"7894","Uzbekistan","225","2017-APR-07"
"7895","Paraguay","222","2017-APR-07"
"7896","Palau","32","2017-APR-07"
"7897","Malawi","87","2017-APR-07"
"7898","Kazakhstan","1515","2017-APR-07"
"7899","Grenada","58","2017-APR-07"
"7900","Gibraltar","16","2017-APR-07"
"7901","Burundi","28","2017-APR-07"
"7902","Burkina Faso","43","2017-APR-07"
"7903","Puerto Rico","564","2017-APR-07"
"7904","Bermuda","34","2017-APR-07"
"7905","Iceland","1559","2017-APR-07"
"7906","Haiti","90","2017-APR-07"
"7907","Saint Barts (St. Barts) hotels","149","2017-APR-07"
"7908","Canada","11529","2017-APR-07"
"7909","Cuba","76","2017-APR-07"
"7910","Turks & Caicos Islands (Turks, Ccs Is) hotels","103","2017-APR-07"
"7911","Aruba","353","2017-APR-07"
"7912","Guam","37","2017-APR-07"
"7913","Singapore","482","2017-APR-07"
"7914","Ireland","4551","2017-APR-07"
"7915","Israel","3072","2017-APR-07"
"7916","United Kingdom (the UK) hotels","45341","2017-APR-07"
"7917","Barbados","397","2017-APR-07"
"7918","Mexico","11886","2017-APR-07"
"7919","Bahamas","230","2017-APR-07"
"7920","Costa Rica","3328","2017-APR-07"
"7921","India","26106","2017-APR-07"
"7922","Martinique","291","2017-APR-07"
"7923","Cayman Islands","91","2017-APR-07"
"7924","Panama","945","2017-APR-07"
"7925","Maldives","573","2017-APR-07"
"7926","Italy","138303","2017-APR-07"
"7927","Saint Martin","300","2017-APR-07"
"7928","Guyana","28","2017-APR-07"
"7929","Malta","1136","2017-APR-07"
"7930","Germany","46525","2017-APR-07"
"7931","Jamaica","878","2017-APR-07"
"7932","U.S. Virgin Islands (US Virgin Is) hotels","200","2017-APR-07"
"7933","Guadeloupe","635","2017-APR-07"
"7934","Fiji","210","2017-APR-07"
"7935","New Zealand","5151","2017-APR-07"
"7936","Trinidad and Tobago (Trinidad Tbgo) hotels","144","2017-APR-07"
"7937","Philippines","3754","2017-APR-07"
"7938","Greece","26278","2017-APR-07"
"7939","Denmark","23424","2017-APR-07"
"7940","South Africa","11378","2017-APR-07"
"7941","Dominican Republic (Dominican Rep) hotels","1646","2017-APR-07"
"7942","Greenland","25","2017-APR-07"
"7943","Macau","67","2017-APR-07"
"7944","Belgium","7282","2017-APR-07"
"7945","Monaco","29","2017-APR-07"
"7946","Turkey","15001","2017-APR-07"
"7947","Belize","473","2017-APR-07"
"7948","Australia","16650","2017-APR-07"
"7949","Saint Lucia","171","2017-APR-07"
"7950","Finland","2678","2017-APR-07"
"7951","Ghana","771","2017-APR-07"
"7952","South Korea","4703","2017-APR-07"
"7953","St. Maarten","193","2017-APR-07"
"7954","Samoa","67","2017-APR-07"
"7955","Curaçao","385","2017-APR-07"
"7956","Luxembourg","320","2017-APR-07"
"7957","Austria","24407","2017-APR-07"
"7958","Oman","315","2017-APR-07"
"7959","Malaysia","6231","2017-APR-07"
"7960","France","72684","2017-APR-07"
"7961","Thailand","18766","2017-APR-07"
"7962","Tanzania","1421","2017-APR-07"
"7963","Japan","12164","2017-APR-07"
"7964","Bahrain","159","2017-APR-07"
"7965","Seychelles","459","2017-APR-07"
"7966","Mauritius","1058","2017-APR-07"
"7967","Liechtenstein","37","2017-APR-07"
"7968","Norway","4334","2017-APR-07"
"7969","Nigeria","871","2017-APR-07"
"7970","Croatia","68332","2017-APR-07"
"7971","Colombia","7587","2017-APR-07"
"7972","Solomon Islands (Solomon Is) hotels","22","2017-APR-07"
"7973","Qatar","127","2017-APR-07"
"7974","Dominica","114","2017-APR-07"
"7975","Vietnam","7690","2017-APR-07"
"7976","Tonga","59","2017-APR-07"
"7977","Switzerland","11040","2017-APR-07"
"7978","Sweden","6998","2017-APR-07"
"7979","Portugal","20233","2017-APR-07"
"7980","Iraq","93","2017-APR-07"
"7981","Gambia","101","2017-APR-07"
"7982","Chile","8950","2017-APR-07"
"7983","Ecuador","2315","2017-APR-07"
"7984","Argentina","11391","2017-APR-07"
"7985","Tunisia","644","2017-APR-07"
"7986","Ethiopia","419","2017-APR-07"
"7987","Kuwait","129","2017-APR-07"
"7988","Anguilla","70","2017-APR-07"
"7989","New Caledonia","45","2017-APR-07"
"7990","Egypt","1494","2017-APR-07"
"7991","Azerbaijan","652","2017-APR-07"
"7992","Peru","4647","2017-APR-07"
"7993","Jordan","544","2017-APR-07"
"7994","United Arab Emirates (U.A. Emirates) hotels","1646","2017-APR-07"
"7995","Faroe Islands","34","2017-APR-07"
"7996","Armenia","1314","2017-APR-07"
"7997","Sri Lanka","8347","2017-APR-07"
"7998","Spain","65720","2017-APR-07"
"7999","Slovenia","3329","2017-APR-07"
"8000","Vanuatu","156","2017-APR-07"
"8001","Senegal","446","2017-APR-07"
"8002","Nicaragua","775","2017-APR-07"
"8003","Taiwan","5269","2017-APR-07"
"8004","Hungary","11246","2017-APR-07"
"8005","El Salvador","234","2017-APR-07"
"8006","Saudi Arabia","2374","2017-APR-07"
"8007","Morocco","4873","2017-APR-07"
"8008","Cyprus","3690","2017-APR-07"
"8009","Mozambique","204","2017-APR-07"
"8010","Cook Islands","170","2017-APR-07"
"8011","Cape Verde","423","2017-APR-07"
"8012","Montenegro","5192","2017-APR-07"
"8013","Kenya","1928","2017-APR-07"
"8014","China","47464","2017-APR-07"
"8015","Russia (Russian Fed.) hotels","38130","2017-APR-07"
"8016","Poland","22895","2017-APR-07"
"8017","Netherlands","10830","2017-APR-07"
"8018","Lithuania","2951","2017-APR-07"
"8019","Brunei (Brunei D.) hotels","31","2017-APR-07"
"8020","Bolivia","570","2017-APR-07"
"8021","Ukraine","6553","2017-APR-07"
"8022","Romania","8914","2017-APR-07"
"8023","Niue","7","2017-APR-07"
"8024","Micronesia","5","2017-APR-07"
"8025","Guinea","21","2017-APR-07"
"8026","Rwanda","232","2017-APR-07"
"8027","Madagascar","322","2017-APR-07"
"8028","Indonesia","12706","2017-APR-07"
"8029","Guatemala","693","2017-APR-07"
"8030","French Polynesia (Fr Polynesia) hotels","269","2017-APR-07"
"8031","Czech Republic (Czech Rep.) hotels","11145","2017-APR-07"
"8032","Ivory Coast","284","2017-APR-07"
"8033","Bhutan","57","2017-APR-07"
"8034","Albania","1769","2017-APR-07"
"8035","Pakistan","272","2017-APR-07"
"8036","Northern Mariana Islands (N Mariana Is) hotels","45","2017-APR-07"
"8037","Moldova","381","2017-APR-07"
"8038","Latvia","2184","2017-APR-07"
"8039","Bulgaria","8334","2017-APR-07"
"8040","Benin","116","2017-APR-07"
"8041","Angola","92","2017-APR-07"
"8042","Kosovo","130","2017-APR-07"
"8043","Laos","951","2017-APR-07"
"8044","French Guiana","31","2017-APR-07"
"8045","Uruguay","1919","2017-APR-07"
"8046","Suriname","106","2017-APR-07"
"8047","Slovakia","4039","2017-APR-07"
"8048","San Marino","32","2017-APR-07"
"8049","Kyrgyzstan","513","2017-APR-07"
"8050","Gabon","40","2017-APR-07"
"8051","Estonia","2560","2017-APR-07"
"8052","Djibouti","14","2017-APR-07"
"8053","Chad","10","2017-APR-07"
"8054","Cambodia","2455","2017-APR-07"
"8055","Bosnia and Herzegovina (Bosnia Herz) hotels","2515","2017-APR-07"
"8056","Belarus","2594","2017-APR-07"
"8057","Andorra","482","2017-APR-07"
"8058","Crimea","4722","2017-APR-07"
"8059","Tajikistan","81","2017-APR-07"
"8060","Swaziland","36","2017-APR-07"
"8061","Papua New Guinea (Pap New Guinea) hotels","44","2017-APR-07"
"8062","Myanmar","1128","2017-APR-07"
"8063","Mongolia","158","2017-APR-07"
"8064","Mauritania","52","2017-APR-07"
"8065","Equatorial Guinea (Eq. Guinea) hotels","8","2017-APR-07"
"8066","Cameroon","212","2017-APR-07"
"8067","Algeria","67","2017-APR-07"
"8068","Venezuela","37","2017-APR-07"
"8069","Uganda","669","2017-APR-07"
"8070","Togo","115","2017-APR-07"
"8071","Nepal","815","2017-APR-07"
"8072","Mayotte","9","2017-APR-07"
"8073","Libya","4","2017-APR-07"
"8074","Lebanon","389","2017-APR-07"
"8075","Honduras","497","2017-APR-07"
"8076","East Timor","32","2017-APR-07"
"8077","Botswana","214","2017-APR-07"
"8078","Serbia","3503","2017-APR-07"
"8079","Uzbekistan","225","2017-APR-07"
"8080","Paraguay","222","2017-APR-07"
"8081","Palau","32","2017-APR-07"
"8082","Malawi","87","2017-APR-07"
"8083","Kazakhstan","1515","2017-APR-07"
"8084","Grenada","58","2017-APR-07"
"8085","Gibraltar","16","2017-APR-07"
"8086","Burundi","28","2017-APR-07"
"8087","Burkina Faso","43","2017-APR-07"
"8088","Puerto Rico","569","2017-APR-14"
"8089","Saint Barts (St. Barts) hotels","150","2017-APR-14"
"8090","Bermuda","35","2017-APR-14"
"8091","Iceland","1564","2017-APR-14"
"8092","Haiti","91","2017-APR-14"
"8093","Canada","11586","2017-APR-14"
"8094","Cuba","76","2017-APR-14"
"8095","Turks & Caicos Islands (Turks, Ccs Is) hotels","103","2017-APR-14"
"8096","Guam","37","2017-APR-14"
"8097","Singapore","484","2017-APR-14"
"8098","Ireland","4578","2017-APR-14"
"8099","United Kingdom (the UK) hotels","45674","2017-APR-14"
"8100","Aruba","354","2017-APR-14"
"8101","Israel","3079","2017-APR-14"
"8102","Mexico","11986","2017-APR-14"
"8103","Bahamas","230","2017-APR-14"
"8104","Barbados","399","2017-APR-14"
"8105","Saint Martin","301","2017-APR-14"
"8106","Cayman Islands","91","2017-APR-14"
"8107","India","26378","2017-APR-14"
"8108","Costa Rica","3364","2017-APR-14"
"8109","Martinique","296","2017-APR-14"
"8110","Italy","139147","2017-APR-14"
"8111","Germany","46698","2017-APR-14"
"8112","Malta","1149","2017-APR-14"
"8113","Guyana","28","2017-APR-14"
"8114","Maldives","573","2017-APR-14"
"8115","Fiji","211","2017-APR-14"
"8116","U.S. Virgin Islands (US Virgin Is) hotels","200","2017-APR-14"
"8117","New Zealand","5204","2017-APR-14"
"8118","Guadeloupe","640","2017-APR-14"
"8119","Panama","952","2017-APR-14"
"8120","Philippines","3810","2017-APR-14"
"8121","Jamaica","893","2017-APR-14"
"8122","Greece","26421","2017-APR-14"
"8123","South Africa","11453","2017-APR-14"
"8124","Dominican Republic (Dominican Rep) hotels","1662","2017-APR-14"
"8125","Turkey","15031","2017-APR-14"
"8126","Saint Lucia","172","2017-APR-14"
"8127","Belgium","7286","2017-APR-14"
"8128","Trinidad and Tobago (Trinidad Tbgo) hotels","144","2017-APR-14"
"8129","Samoa","68","2017-APR-14"
"8130","Belize","472","2017-APR-14"
"8131","France","73033","2017-APR-14"
"8132","Macau","67","2017-APR-14"
"8133","Denmark","23425","2017-APR-14"
"8134","Australia","16732","2017-APR-14"
"8135","Greenland","25","2017-APR-14"
"8136","Ghana","782","2017-APR-14"
"8137","Austria","24428","2017-APR-14"
"8138","St. Maarten","194","2017-APR-14"
"8139","Seychelles","460","2017-APR-14"
"8140","Monaco","29","2017-APR-14"
"8141","South Korea","4725","2017-APR-14"
"8142","Bahrain","162","2017-APR-14"
"8143","Iraq","93","2017-APR-14"
"8144","Vietnam","7743","2017-APR-14"
"8145","Thailand","18919","2017-APR-14"
"8146","Tanzania","1437","2017-APR-14"
"8147","Oman","314","2017-APR-14"
"8148","Colombia","7659","2017-APR-14"
"8149","Solomon Islands (Solomon Is) hotels","22","2017-APR-14"
"8150","Mauritius","1060","2017-APR-14"
"8151","Luxembourg","322","2017-APR-14"
"8152","Liechtenstein","37","2017-APR-14"
"8153","Japan","12173","2017-APR-14"
"8154","Croatia","68796","2017-APR-14"
"8155","Curaçao","385","2017-APR-14"
"8156","Finland","2686","2017-APR-14"
"8157","Qatar","127","2017-APR-14"
"8158","Portugal","20389","2017-APR-14"
"8159","Nigeria","875","2017-APR-14"
"8160","Norway","4349","2017-APR-14"
"8161","Malaysia","6300","2017-APR-14"
"8162","Ecuador","2324","2017-APR-14"
"8163","Argentina","11467","2017-APR-14"
"8164","Tonga","59","2017-APR-14"
"8165","Sweden","7019","2017-APR-14"
"8166","Gambia","102","2017-APR-14"
"8167","Sri Lanka","8447","2017-APR-14"
"8168","Anguilla","79","2017-APR-14"
"8169","Switzerland","11027","2017-APR-14"
"8170","Peru","4681","2017-APR-14"
"8171","Tunisia","651","2017-APR-14"
"8172","Kuwait","129","2017-APR-14"
"8173","United Arab Emirates (U.A. Emirates) hotels","1648","2017-APR-14"
"8174","Jordan","552","2017-APR-14"
"8175","Ethiopia","424","2017-APR-14"
"8176","Senegal","447","2017-APR-14"
"8177","Chile","9050","2017-APR-14"
"8178","Spain","66248","2017-APR-14"
"8179","Faroe Islands","34","2017-APR-14"
"8180","Dominica","114","2017-APR-14"
"8181","Armenia","1326","2017-APR-14"
"8182","Egypt","1512","2017-APR-14"
"8183","New Caledonia","46","2017-APR-14"
"8184","Cyprus","3728","2017-APR-14"
"8185","Saudi Arabia","2419","2017-APR-14"
"8186","Nicaragua","782","2017-APR-14"
"8187","Morocco","4887","2017-APR-14"
"8188","Cook Islands","172","2017-APR-14"
"8189","Montenegro","5249","2017-APR-14"
"8190","Poland","23123","2017-APR-14"
"8191","Netherlands","10853","2017-APR-14"
"8192","Hungary","11292","2017-APR-14"
"8193","Vanuatu","158","2017-APR-14"
"8194","Slovenia","3358","2017-APR-14"
"8195","El Salvador","234","2017-APR-14"
"8196","China","47827","2017-APR-14"
"8197","Azerbaijan","666","2017-APR-14"
"8198","Ukraine","6643","2017-APR-14"
"8199","Taiwan","5310","2017-APR-14"
"8200","Romania","8984","2017-APR-14"
"8201","Kenya","1939","2017-APR-14"
"8202","Brunei (Brunei D.) hotels","31","2017-APR-14"
"8203","Bhutan","57","2017-APR-14"
"8204","Rwanda","243","2017-APR-14"
"8205","Mozambique","204","2017-APR-14"
"8206","Lithuania","2970","2017-APR-14"
"8207","Guinea","22","2017-APR-14"
"8208","Cape Verde","422","2017-APR-14"
"8209","Bolivia","576","2017-APR-14"
"8210","Moldova","385","2017-APR-14"
"8211","Micronesia","5","2017-APR-14"
"8212","French Polynesia (Fr Polynesia) hotels","269","2017-APR-14"
"8213","Czech Republic (Czech Rep.) hotels","11174","2017-APR-14"
"8214","Bulgaria","8395","2017-APR-14"
"8215","Russia (Russian Fed.) hotels","38700","2017-APR-14"
"8216","Latvia","2199","2017-APR-14"
"8217","Indonesia","12788","2017-APR-14"
"8218","Andorra","485","2017-APR-14"
"8219","Equatorial Guinea (Eq. Guinea) hotels","8","2017-APR-14"
"8220","Ivory Coast","291","2017-APR-14"
"8221","Angola","93","2017-APR-14"
"8222","Kosovo","132","2017-APR-14"
"8223","Pakistan","273","2017-APR-14"
"8224","Niue","7","2017-APR-14"
"8225","Myanmar","1133","2017-APR-14"
"8226","Guatemala","697","2017-APR-14"
"8227","Belarus","2622","2017-APR-14"
"8228","Northern Mariana Islands (N Mariana Is) hotels","46","2017-APR-14"
"8229","Lebanon","390","2017-APR-14"
"8230","Laos","953","2017-APR-14"
"8231","Kyrgyzstan","519","2017-APR-14"
"8232","French Guiana","31","2017-APR-14"
"8233","Cameroon","213","2017-APR-14"
"8234","Albania","1782","2017-APR-14"
"8235","Suriname","108","2017-APR-14"
"8236","Madagascar","320","2017-APR-14"
"8237","Estonia","2577","2017-APR-14"
"8238","Djibouti","14","2017-APR-14"
"8239","Cambodia","2461","2017-APR-14"
"8240","Bosnia and Herzegovina (Bosnia Herz) hotels","2547","2017-APR-14"
"8241","Benin","118","2017-APR-14"
"8242","Algeria","67","2017-APR-14"
"8243","Venezuela","37","2017-APR-14"
"8244","Uruguay","1929","2017-APR-14"
"8245","Tajikistan","81","2017-APR-14"
"8246","Swaziland","37","2017-APR-14"
"8247","Mongolia","160","2017-APR-14"
"8248","Mayotte","9","2017-APR-14"
"8249","Libya","4","2017-APR-14"
"8250","Georgia","6310","2017-APR-14"
"8251","Gabon","42","2017-APR-14"
"8252","East Timor","32","2017-APR-14"
"8253","Botswana","216","2017-APR-14"
"8254","Serbia","3530","2017-APR-14"
"8255","Uzbekistan","229","2017-APR-14"
"8256","Uganda","682","2017-APR-14"
"8257","Togo","115","2017-APR-14"
"8258","Slovakia","4055","2017-APR-14"
"8259","Paraguay","226","2017-APR-14"
"8260","Nepal","816","2017-APR-14"
"8261","Kazakhstan","1537","2017-APR-14"
"8262","Chad","10","2017-APR-14"
"8263","Crimea","4783","2017-APR-14"
"8264","San Marino","32","2017-APR-14"
"8265","Saint Kitts and Nevis (St. Kitts, Nev) hotels","35","2017-APR-14"
"8266","Papua New Guinea (Pap New Guinea) hotels","44","2017-APR-14"
"8267","Palau","32","2017-APR-14"
"8268","Namibia","448","2017-APR-14"
"8269","Mauritania","52","2017-APR-14"
"8270","Honduras","499","2017-APR-14"
"8271","Guinea-Bissau","4","2017-APR-14"
"8272","Grenada","60","2017-APR-14"
"8273","Burundi","28","2017-APR-14"
"8274","Burkina Faso","44","2017-APR-14"
"8275","Puerto Rico","569","2017-APR-14"
"8276","Saint Barts (St. Barts) hotels","150","2017-APR-14"
"8277","Bermuda","35","2017-APR-14"
"8278","Iceland","1564","2017-APR-14"
"8279","Haiti","91","2017-APR-14"
"8280","Canada","11586","2017-APR-14"
"8281","Cuba","76","2017-APR-14"
"8282","Turks & Caicos Islands (Turks, Ccs Is) hotels","103","2017-APR-14"
"8283","Guam","37","2017-APR-14"
"8284","Singapore","484","2017-APR-14"
"8285","Ireland","4578","2017-APR-14"
"8286","United Kingdom (the UK) hotels","45674","2017-APR-14"
"8287","Aruba","354","2017-APR-14"
"8288","Israel","3079","2017-APR-14"
"8289","Mexico","11986","2017-APR-14"
"8290","Bahamas","230","2017-APR-14"
"8291","Barbados","399","2017-APR-14"
"8292","Saint Martin","301","2017-APR-14"
"8293","Cayman Islands","91","2017-APR-14"
"8294","India","26378","2017-APR-14"
"8295","Costa Rica","3364","2017-APR-14"
"8296","Martinique","296","2017-APR-14"
"8297","Italy","139147","2017-APR-14"
"8298","Germany","46698","2017-APR-14"
"8299","Malta","1149","2017-APR-14"
"8300","Guyana","28","2017-APR-14"
"8301","Maldives","573","2017-APR-14"
"8302","Fiji","211","2017-APR-14"
"8303","U.S. Virgin Islands (US Virgin Is) hotels","200","2017-APR-14"
