"","Country","Hotels","Date","Continent"
"8984","Liechtenstein & other accommodations",37,2017-07-07,NA
"8985","Liechtenstein & other accommodations",37,2017-07-12,NA
"8986","Liechtenstein & other accommodations",37,2017-06-12,NA
"8987","Liechtenstein & other accommodations",37,2017-06-13,NA
"8988","Liechtenstein & other accommodations",37,2017-07-19,NA
"8989","Liechtenstein & other accommodations",36,2017-07-20,NA
"8990","Liechtenstein & other accommodations",36,2017-07-21,NA
"8991","Liechtenstein & other accommodations",26,2017-07-15,NA
"8992","Liechtenstein & other accommodations",37,2017-07-17,NA
"8993","Liechtenstein & other accommodations",37,2017-06-14,NA
"8994","Liechtenstein & other accommodations",37,2017-07-18,NA
"8995","Liechtenstein & other accommodations",37,2017-06-15,NA
"8996","Liechtenstein & other accommodations",37,2017-07-13,NA
"8997","Lithuania",2927,2017-03-21,"Europe"
"8998","Lithuania",2946,2017-04-05,"Europe"
"8999","Lithuania",3088,2017-05-18,"Europe"
"9000","Lithuania",2935,2017-03-25,"Europe"
"9001","Lithuania",2983,2017-04-17,"Europe"
"9002","Lithuania",3064,2017-05-11,"Europe"
"9003","Lithuania",3156,2017-06-02,"Europe"
"9004","Lithuania",2940,2017-04-03,"Europe"
"9005","Lithuania",2970,2017-04-13,"Europe"
"9006","Lithuania",2937,2017-03-30,"Europe"
"9007","Lithuania",2953,2017-04-07,"Europe"
"9008","Lithuania",3064,2017-05-13,"Europe"
"9009","Lithuania",3016,2017-04-27,"Europe"
"9010","Lithuania",2991,2017-04-19,"Europe"
"9011","Lithuania",3184,2017-06-08,"Europe"
"9012","Lithuania",3148,2017-05-28,"Europe"
"9013","Lithuania",3030,2017-05-04,"Europe"
"9014","Lithuania",3009,2017-04-24,"Europe"
"9015","Lithuania",2989,2017-04-20,"Europe"
"9016","Lithuania",3156,2017-06-01,"Europe"
"9017","Lithuania",2984,2017-04-18,"Europe"
"9018","Lithuania",3163,2017-05-31,"Europe"
"9019","Lithuania",3070,2017-05-14,"Europe"
"9020","Lithuania",2948,2017-03-31,"Europe"
"9021","Lithuania",3184,2017-06-10,"Europe"
"9022","Lithuania",3014,2017-04-25,"Europe"
"9023","Lithuania",2935,2017-03-28,"Europe"
"9024","Lithuania",3115,2017-05-23,"Europe"
"9025","Lithuania",3184,2017-06-07,"Europe"
"9026","Lithuania",3038,2017-05-05,"Europe"
"9027","Lithuania",3050,2017-05-09,"Europe"
"9028","Lithuania",3119,2017-05-24,"Europe"
"9029","Lithuania",3094,2017-05-19,"Europe"
"9030","Lithuania",2933,2017-03-27,"Europe"
"9031","Lithuania",2951,2017-04-06,"Europe"
"9032","Lithuania",3135,2017-05-26,"Europe"
"9033","Lithuania",2978,2017-04-14,"Europe"
"9034","Lithuania",2953,2017-04-10,"Europe"
"9035","Lithuania",3067,2017-05-15,"Europe"
"9036","Lithuania",3027,2017-05-01,"Europe"
"9037","Lithuania",3017,2017-04-26,"Europe"
"9038","Lithuania",3087,2017-05-17,"Europe"
"9039","Lithuania",3077,2017-05-16,"Europe"
"9040","Lithuania",2927,2017-03-23,"Europe"
"9041","Lithuania",3001,2017-04-21,"Europe"
"9042","Lithuania",3025,2017-05-02,"Europe"
"9043","Lithuania",2927,2017-03-22,"Europe"
"9044","Lithuania",2958,2017-04-11,"Europe"
"9045","Lithuania",3030,2017-05-03,"Europe"
"9046","Lithuania",2935,2017-03-24,"Europe"
"9047","Lithuania",3184,2017-06-05,"Europe"
"9048","Lithuania",2982,2017-04-15,"Europe"
"9049","Lithuania",2934,2017-03-29,"Europe"
"9050","Lithuania",2972,2017-04-12,"Europe"
"9051","Lithuania",3062,2017-05-12,"Europe"
"9052","Lithuania",3134,2017-05-25,"Europe"
"9053","Lithuania",3055,2017-05-10,"Europe"
"9054","Lithuania",3049,2017-05-08,"Europe"
"9055","Lithuania",2926,2017-03-20,"Europe"
"9056","Lithuania",3025,2017-04-28,"Europe"
"9057","Lithuania",3157,2017-05-30,"Europe"
"9058","Lithuania",3184,2017-06-06,"Europe"
"9059","Lithuania",2943,2017-04-04,"Europe"
"9060","Lithuania",3115,2017-05-22,"Europe"
"9061","Lithuania",3184,2017-06-09,"Europe"
"9062","Lithuania",2945,2017-04-01,"Europe"
"9063","Lithuania & other accommodations",3246,2017-06-15,NA
"9064","Lithuania & other accommodations",3252,2017-06-16,NA
"9065","Lithuania & other accommodations",3280,2017-06-19,NA
"9066","Lithuania & other accommodations",3284,2017-06-20,NA
"9067","Lithuania & other accommodations",3296,2017-06-21,NA
"9068","Lithuania & other accommodations",3304,2017-06-22,NA
"9069","Lithuania & other accommodations",3304,2017-06-23,NA
"9070","Lithuania & other accommodations",3329,2017-06-27,NA
"9071","Lithuania & other accommodations",3347,2017-06-29,NA
"9072","Lithuania & other accommodations",3347,2017-06-30,NA
"9073","Lithuania & other accommodations",3387,2017-07-05,NA
"9074","Lithuania & other accommodations",3399,2017-07-06,NA
"9075","Lithuania & other accommodations",3408,2017-07-07,NA
"9076","Lithuania & other accommodations",3432,2017-07-12,NA
"9077","Lithuania & other accommodations",3236,2017-06-12,NA
"9078","Lithuania & other accommodations",3233,2017-06-13,NA
"9079","Lithuania & other accommodations",3233,2017-06-14,NA
"9080","Lithuania & other accommodations",3489,2017-07-19,NA
"9081","Lithuania & other accommodations",3506,2017-07-20,NA
"9082","Lithuania & other accommodations",3504,2017-07-21,NA
"9083","Lithuania & other accommodations",3483,2017-07-17,NA
"9084","Lithuania & other accommodations",3432,2017-07-13,NA
"9085","Lithuania & other accommodations",3483,2017-07-18,NA
"9086","Lithuania & other accommodations",3331,2017-07-15,NA
"9087","Luxembourg",321,2017-03-30,"Europe"
"9088","Luxembourg",320,2017-03-24,"Europe"
"9089","Luxembourg",322,2017-04-13,"Europe"
"9090","Luxembourg",329,2017-05-08,"Europe"
"9091","Luxembourg",327,2017-05-03,"Europe"
"9092","Luxembourg",329,2017-06-06,"Europe"
"9093","Luxembourg",327,2017-05-18,"Europe"
"9094","Luxembourg",319,2017-03-20,"Europe"
"9095","Luxembourg",329,2017-06-07,"Europe"
"9096","Luxembourg",320,2017-03-28,"Europe"
"9097","Luxembourg",326,2017-04-24,"Europe"
"9098","Luxembourg",321,2017-04-01,"Europe"
"9099","Luxembourg",327,2017-05-04,"Europe"
"9100","Luxembourg",327,2017-05-17,"Europe"
"9101","Luxembourg",319,2017-03-22,"Europe"
"9102","Luxembourg",320,2017-03-25,"Europe"
"9103","Luxembourg",322,2017-04-12,"Europe"
"9104","Luxembourg",329,2017-05-31,"Europe"
"9105","Luxembourg",325,2017-05-14,"Europe"
"9106","Luxembourg",329,2017-05-28,"Europe"
"9107","Luxembourg",326,2017-04-25,"Europe"
"9108","Luxembourg",326,2017-04-21,"Europe"
"9109","Luxembourg",325,2017-05-15,"Europe"
"9110","Luxembourg",321,2017-04-11,"Europe"
"9111","Luxembourg",320,2017-04-07,"Europe"
"9112","Luxembourg",327,2017-04-28,"Europe"
"9113","Luxembourg",324,2017-05-02,"Europe"
"9114","Luxembourg",320,2017-04-06,"Europe"
"9115","Luxembourg",324,2017-04-15,"Europe"
"9116","Luxembourg",329,2017-05-30,"Europe"
"9117","Luxembourg",329,2017-05-09,"Europe"
"9118","Luxembourg",320,2017-03-29,"Europe"
"9119","Luxembourg",326,2017-05-25,"Europe"
"9120","Luxembourg",325,2017-05-13,"Europe"
"9121","Luxembourg",329,2017-06-09,"Europe"
"9122","Luxembourg",325,2017-05-11,"Europe"
"9123","Luxembourg",328,2017-05-26,"Europe"
"9124","Luxembourg",320,2017-04-04,"Europe"
"9125","Luxembourg",326,2017-04-18,"Europe"
"9126","Luxembourg",327,2017-04-20,"Europe"
"9127","Luxembourg",327,2017-04-27,"Europe"
"9128","Luxembourg",329,2017-05-10,"Europe"
"9129","Luxembourg",322,2017-04-14,"Europe"
"9130","Luxembourg",329,2017-06-02,"Europe"
"9131","Luxembourg",329,2017-06-01,"Europe"
"9132","Luxembourg",320,2017-04-05,"Europe"
"9133","Luxembourg",327,2017-05-23,"Europe"
"9134","Luxembourg",326,2017-04-17,"Europe"
"9135","Luxembourg",319,2017-03-21,"Europe"
"9136","Luxembourg",327,2017-05-05,"Europe"
"9137","Luxembourg",327,2017-05-22,"Europe"
"9138","Luxembourg",320,2017-04-10,"Europe"
"9139","Luxembourg",326,2017-05-24,"Europe"
"9140","Luxembourg",319,2017-03-23,"Europe"
"9141","Luxembourg",320,2017-04-03,"Europe"
"9142","Luxembourg",327,2017-05-19,"Europe"
"9143","Luxembourg",329,2017-06-08,"Europe"
"9144","Luxembourg",329,2017-06-05,"Europe"
"9145","Luxembourg",320,2017-03-27,"Europe"
"9146","Luxembourg",327,2017-04-26,"Europe"
"9147","Luxembourg",327,2017-05-01,"Europe"
"9148","Luxembourg",325,2017-05-12,"Europe"
"9149","Luxembourg",327,2017-04-19,"Europe"
"9150","Luxembourg",327,2017-05-16,"Europe"
"9151","Luxembourg",321,2017-03-31,"Europe"
"9152","Luxembourg",329,2017-06-10,"Europe"
"9153","Luxembourg & other accommodations",329,2017-06-16,NA
"9154","Luxembourg & other accommodations",329,2017-06-19,NA
"9155","Luxembourg & other accommodations",329,2017-06-22,NA
"9156","Luxembourg & other accommodations",329,2017-06-23,NA
"9157","Luxembourg & other accommodations",329,2017-06-27,NA
"9158","Luxembourg & other accommodations",330,2017-06-29,NA
"9159","Luxembourg & other accommodations",330,2017-06-30,NA
"9160","Luxembourg & other accommodations",328,2017-07-05,NA
"9161","Luxembourg & other accommodations",328,2017-07-06,NA
"9162","Luxembourg & other accommodations",328,2017-07-12,NA
"9163","Luxembourg & other accommodations",329,2017-06-12,NA
"9164","Luxembourg & other accommodations",329,2017-06-13,NA
"9165","Luxembourg & other accommodations",329,2017-06-14,NA
"9166","Luxembourg & other accommodations",329,2017-06-15,NA
"9167","Luxembourg & other accommodations",330,2017-07-19,NA
"9168","Luxembourg & other accommodations",330,2017-07-21,NA
"9169","Luxembourg & other accommodations",329,2017-06-20,NA
"9170","Luxembourg & other accommodations",213,2017-07-15,NA
"9171","Luxembourg & other accommodations",329,2017-06-21,NA
"9172","Luxembourg & other accommodations",330,2017-07-18,NA
"9173","Luxembourg & other accommodations",328,2017-07-07,NA
"9174","Luxembourg & other accommodations",330,2017-07-20,NA
"9175","Luxembourg & other accommodations",328,2017-07-13,NA
"9176","Luxembourg & other accommodations",330,2017-07-17,NA
"9177","Macau",67,2017-04-07,"Asia"
"9178","Macau",67,2017-04-18,"Asia"
"9179","Macau",67,2017-05-10,"Asia"
"9180","Macau",67,2017-05-12,"Asia"
"9181","Macau",67,2017-05-08,"Asia"
"9182","Macau",67,2017-03-21,"Asia"
"9183","Macau",67,2017-04-11,"Asia"
"9184","Macau",67,2017-05-01,"Asia"
"9185","Macau",67,2017-03-31,"Asia"
"9186","Macau",67,2017-03-28,"Asia"
"9187","Macau",67,2017-04-12,"Asia"
"9188","Macau",67,2017-05-14,"Asia"
"9189","Macau",67,2017-05-24,"Asia"
"9190","Macau",67,2017-04-05,"Asia"
"9191","Macau",67,2017-04-28,"Asia"
"9192","Macau",67,2017-05-23,"Asia"
"9193","Macau",67,2017-03-20,"Asia"
"9194","Macau",67,2017-05-13,"Asia"
"9195","Macau",67,2017-06-06,"Asia"
"9196","Macau",67,2017-04-04,"Asia"
"9197","Macau",67,2017-04-25,"Asia"
"9198","Macau",67,2017-04-06,"Asia"
"9199","Macau",67,2017-05-19,"Asia"
"9200","Macau",67,2017-05-31,"Asia"
"9201","Macau",67,2017-05-17,"Asia"
"9202","Macau",67,2017-04-20,"Asia"
"9203","Macau",67,2017-03-25,"Asia"
"9204","Macau",67,2017-06-09,"Asia"
"9205","Macau",67,2017-04-17,"Asia"
"9206","Macau",67,2017-04-10,"Asia"
"9207","Macau",67,2017-03-24,"Asia"
"9208","Macau",67,2017-04-26,"Asia"
"9209","Macau",67,2017-03-22,"Asia"
"9210","Macau",67,2017-05-26,"Asia"
"9211","Macau",67,2017-05-15,"Asia"
"9212","Macau",67,2017-05-18,"Asia"
"9213","Macau",67,2017-03-29,"Asia"
"9214","Macau",67,2017-05-02,"Asia"
"9215","Macau",67,2017-06-08,"Asia"
"9216","Macau",67,2017-04-19,"Asia"
"9217","Macau",67,2017-05-11,"Asia"
"9218","Macau",67,2017-06-07,"Asia"
"9219","Macau",67,2017-04-24,"Asia"
"9220","Macau",67,2017-04-14,"Asia"
"9221","Macau",67,2017-04-01,"Asia"
"9222","Macau",67,2017-05-30,"Asia"
"9223","Macau",67,2017-05-05,"Asia"
"9224","Macau",67,2017-05-04,"Asia"
"9225","Macau",67,2017-04-27,"Asia"
"9226","Macau",67,2017-03-30,"Asia"
"9227","Macau",67,2017-05-22,"Asia"
"9228","Macau",67,2017-04-21,"Asia"
"9229","Macau",67,2017-04-03,"Asia"
"9230","Macau",67,2017-03-27,"Asia"
"9231","Macau",67,2017-03-23,"Asia"
"9232","Macau",67,2017-06-02,"Asia"
"9233","Macau",67,2017-06-05,"Asia"
"9234","Macau",67,2017-05-16,"Asia"
"9235","Macau",67,2017-05-09,"Asia"
"9236","Macau",67,2017-05-03,"Asia"
"9237","Macau",67,2017-05-28,"Asia"
"9238","Macau",67,2017-05-25,"Asia"
"9239","Macau",67,2017-04-13,"Asia"
"9240","Macau",67,2017-06-10,"Asia"
"9241","Macau",67,2017-06-01,"Asia"
"9242","Macau",67,2017-04-15,"Asia"
"9243","Macau & other accommodations",67,2017-06-16,NA
"9244","Macau & other accommodations",67,2017-06-19,NA
"9245","Macau & other accommodations",67,2017-06-20,NA
"9246","Macau & other accommodations",67,2017-06-21,NA
"9247","Macau & other accommodations",67,2017-06-22,NA
"9248","Macau & other accommodations",67,2017-06-23,NA
"9249","Macau & other accommodations",68,2017-06-27,NA
"9250","Macau & other accommodations",68,2017-06-29,NA
"9251","Macau & other accommodations",68,2017-06-30,NA
"9252","Macau & other accommodations",69,2017-07-05,NA
"9253","Macau & other accommodations",69,2017-07-06,NA
"9254","Macau & other accommodations",69,2017-07-07,NA
"9255","Macau & other accommodations",69,2017-07-12,NA
"9256","Macau & other accommodations",67,2017-06-12,NA
"9257","Macau & other accommodations",67,2017-06-13,NA
"9258","Macau & other accommodations",67,2017-06-14,NA
"9259","Macau & other accommodations",67,2017-06-15,NA
"9260","Macau & other accommodations",70,2017-07-19,NA
"9261","Macau & other accommodations",70,2017-07-20,NA
"9262","Macau & other accommodations",69,2017-07-21,NA
"9263","Macau & other accommodations",63,2017-07-15,NA
"9264","Macau & other accommodations",70,2017-07-17,NA
"9265","Macau & other accommodations",70,2017-07-18,NA
"9266","Macau & other accommodations",69,2017-07-13,NA
"9267","Madagascar",332,2017-05-11,"Africa"
"9268","Madagascar",337,2017-05-18,"Africa"
"9269","Madagascar",324,2017-04-21,"Africa"
"9270","Madagascar",322,2017-04-10,"Africa"
"9271","Madagascar",330,2017-05-08,"Africa"
"9272","Madagascar",311,2017-03-23,"Africa"
"9273","Madagascar",323,2017-04-18,"Africa"
"9274","Madagascar",341,2017-05-31,"Africa"
"9275","Madagascar",325,2017-04-20,"Africa"
"9276","Madagascar",316,2017-03-24,"Africa"
"9277","Madagascar",312,2017-03-21,"Africa"
"9278","Madagascar",322,2017-04-05,"Africa"
"9279","Madagascar",338,2017-06-09,"Africa"
"9280","Madagascar",325,2017-04-28,"Africa"
"9281","Madagascar",323,2017-04-17,"Africa"
"9282","Madagascar",324,2017-04-25,"Africa"
"9283","Madagascar",325,2017-05-01,"Africa"
"9284","Madagascar",338,2017-06-05,"Africa"
"9285","Madagascar",341,2017-05-24,"Africa"
"9286","Madagascar",316,2017-03-25,"Africa"
"9287","Madagascar",338,2017-06-08,"Africa"
"9288","Madagascar",342,2017-05-26,"Africa"
"9289","Madagascar",323,2017-04-19,"Africa"
"9290","Madagascar",338,2017-06-10,"Africa"
"9291","Madagascar",338,2017-05-22,"Africa"
"9292","Madagascar",319,2017-03-31,"Africa"
"9293","Madagascar",338,2017-05-23,"Africa"
"9294","Madagascar",319,2017-03-30,"Africa"
"9295","Madagascar",321,2017-04-14,"Africa"
"9296","Madagascar",337,2017-05-17,"Africa"
"9297","Madagascar",321,2017-04-03,"Africa"
"9298","Madagascar",324,2017-04-27,"Africa"
"9299","Madagascar",311,2017-03-22,"Africa"
"9300","Madagascar",322,2017-04-06,"Africa"
"9301","Madagascar",337,2017-05-19,"Africa"
"9302","Madagascar",311,2017-03-20,"Africa"
"9303","Madagascar",332,2017-05-12,"Africa"
"9304","Madagascar",318,2017-03-28,"Africa"
"9305","Madagascar",338,2017-06-06,"Africa"
"9306","Madagascar",317,2017-03-27,"Africa"
"9307","Madagascar",337,2017-06-02,"Africa"
"9308","Madagascar",338,2017-06-07,"Africa"
"9309","Madagascar",323,2017-04-15,"Africa"
"9310","Madagascar",332,2017-05-10,"Africa"
"9311","Madagascar",333,2017-05-13,"Africa"
"9312","Madagascar",324,2017-04-24,"Africa"
"9313","Madagascar",323,2017-04-11,"Africa"
"9314","Madagascar",337,2017-06-01,"Africa"
"9315","Madagascar",330,2017-05-09,"Africa"
"9316","Madagascar",325,2017-05-04,"Africa"
"9317","Madagascar",334,2017-05-14,"Africa"
"9318","Madagascar",325,2017-05-05,"Africa"
"9319","Madagascar",319,2017-03-29,"Africa"
"9320","Madagascar",325,2017-04-26,"Africa"
"9321","Madagascar",341,2017-05-30,"Africa"
"9322","Madagascar",325,2017-05-03,"Africa"
"9323","Madagascar",321,2017-04-07,"Africa"
"9324","Madagascar",325,2017-05-02,"Africa"
"9325","Madagascar",334,2017-05-15,"Africa"
"9326","Madagascar",334,2017-05-16,"Africa"
"9327","Madagascar",320,2017-04-12,"Africa"
"9328","Madagascar",341,2017-05-28,"Africa"
"9329","Madagascar",320,2017-04-13,"Africa"
"9330","Madagascar",321,2017-04-04,"Africa"
"9331","Madagascar",320,2017-04-01,"Africa"
"9332","Madagascar",340,2017-05-25,"Africa"
"9333","Madagascar & other accommodations",344,2017-06-15,NA
"9334","Madagascar & other accommodations",345,2017-06-16,NA
"9335","Madagascar & other accommodations",344,2017-06-19,NA
"9336","Madagascar & other accommodations",344,2017-06-20,NA
"9337","Madagascar & other accommodations",345,2017-06-22,NA
"9338","Madagascar & other accommodations",346,2017-06-23,NA
"9339","Madagascar & other accommodations",348,2017-06-27,NA
"9340","Madagascar & other accommodations",350,2017-06-29,NA
"9341","Madagascar & other accommodations",350,2017-06-30,NA
"9342","Madagascar & other accommodations",351,2017-07-05,NA
"9343","Madagascar & other accommodations",350,2017-07-06,NA
"9344","Madagascar & other accommodations",352,2017-07-07,NA
"9345","Madagascar & other accommodations",357,2017-07-12,NA
"9346","Madagascar & other accommodations",343,2017-06-12,NA
"9347","Madagascar & other accommodations",343,2017-06-13,NA
"9348","Madagascar & other accommodations",343,2017-06-14,NA
"9349","Madagascar & other accommodations",358,2017-07-19,NA
"9350","Madagascar & other accommodations",360,2017-07-20,NA
"9351","Madagascar & other accommodations",363,2017-07-21,NA
"9352","Madagascar & other accommodations",356,2017-07-15,NA
"9353","Madagascar & other accommodations",356,2017-07-17,NA
"9354","Madagascar & other accommodations",356,2017-07-18,NA
"9355","Madagascar & other accommodations",357,2017-07-13,NA
"9356","Madagascar & other accommodations",344,2017-06-21,NA
"9357","Malawi",104,2017-05-30,"Africa"
"9358","Malawi",95,2017-05-23,"Africa"
"9359","Malawi",109,2017-06-10,"Africa"
"9360","Malawi",109,2017-06-08,"Africa"
"9361","Malawi",81,2017-03-25,"Africa"
"9362","Malawi",86,2017-03-31,"Africa"
"9363","Malawi",99,2017-05-25,"Africa"
"9364","Malawi",88,2017-04-10,"Africa"
"9365","Malawi",82,2017-03-29,"Africa"
"9366","Malawi",88,2017-04-07,"Africa"
"9367","Malawi",84,2017-03-30,"Africa"
"9368","Malawi",109,2017-06-09,"Africa"
"9369","Malawi",86,2017-04-03,"Africa"
"9370","Malawi",87,2017-04-06,"Africa"
"9371","Malawi",95,2017-05-24,"Africa"
"9372","Malawi",81,2017-03-28,"Africa"
"9373","Malawi",87,2017-04-01,"Africa"
"9374","Malawi",106,2017-05-31,"Africa"
"9375","Malawi",109,2017-06-06,"Africa"
"9376","Malawi",109,2017-06-05,"Africa"
"9377","Malawi",86,2017-04-04,"Africa"
"9378","Malawi",101,2017-05-26,"Africa"
"9379","Malawi",80,2017-03-20,"Africa"
"9380","Malawi",81,2017-03-24,"Africa"
"9381","Malawi",80,2017-03-23,"Africa"
"9382","Malawi",81,2017-03-27,"Africa"
"9383","Malawi",106,2017-06-01,"Africa"
"9384","Malawi",109,2017-06-07,"Africa"
"9385","Malawi",80,2017-03-21,"Africa"
"9386","Malawi",88,2017-04-05,"Africa"
"9387","Malawi",106,2017-06-02,"Africa"
"9388","Malawi",80,2017-03-22,"Africa"
"9389","Malawi",105,2017-05-28,"Africa"
"9390","Malawi & other accommodations",110,2017-06-16,NA
"9391","Malawi & other accommodations",110,2017-06-19,NA
"9392","Malawi & other accommodations",112,2017-06-21,NA
"9393","Malawi & other accommodations",113,2017-06-22,NA
"9394","Malawi & other accommodations",114,2017-06-23,NA
"9395","Malawi & other accommodations",121,2017-06-27,NA
"9396","Malawi & other accommodations",129,2017-06-29,NA
"9397","Malawi & other accommodations",126,2017-06-30,NA
"9398","Malawi & other accommodations",133,2017-07-05,NA
"9399","Malawi & other accommodations",133,2017-07-06,NA
"9400","Malawi & other accommodations",133,2017-07-07,NA
"9401","Malawi & other accommodations",110,2017-06-15,NA
"9402","Malawi & other accommodations",134,2017-07-19,NA
"9403","Malawi & other accommodations",146,2017-07-20,NA
"9404","Malawi & other accommodations",151,2017-07-21,NA
"9405","Malawi & other accommodations",111,2017-06-20,NA
"9406","Malawi & other accommodations",110,2017-06-13,NA
"9407","Malawi & other accommodations",110,2017-06-14,NA
"9408","Malawi & other accommodations",110,2017-06-12,NA
"9409","Malawi & other accommodations",133,2017-07-18,NA
"9410","Malaysia",6582,2017-05-01,"Asia"
"9411","Malaysia",6137,2017-03-25,"Asia"
"9412","Malaysia",6073,2017-03-20,"Asia"
"9413","Malaysia",6161,2017-03-28,"Asia"
"9414","Malaysia",6684,2017-05-09,"Asia"
"9415","Malaysia",6569,2017-04-27,"Asia"
"9416","Malaysia",6391,2017-04-17,"Asia"
"9417","Malaysia",6988,2017-06-01,"Asia"
"9418","Malaysia",6546,2017-04-24,"Asia"
"9419","Malaysia",6830,2017-05-22,"Asia"
"9420","Malaysia",6396,2017-04-18,"Asia"
"9421","Malaysia",6067,2017-03-23,"Asia"
"9422","Malaysia",6077,2017-03-22,"Asia"
"9423","Malaysia",6265,2017-04-11,"Asia"
"9424","Malaysia",6711,2017-05-10,"Asia"
"9425","Malaysia",6215,2017-04-05,"Asia"
"9426","Malaysia",6482,2017-04-20,"Asia"
"9427","Malaysia",6968,2017-05-31,"Asia"
"9428","Malaysia",6590,2017-04-28,"Asia"
"9429","Malaysia",6549,2017-04-25,"Asia"
"9430","Malaysia",7000,2017-06-09,"Asia"
"9431","Malaysia",6807,2017-05-18,"Asia"
"9432","Malaysia",6809,2017-05-17,"Asia"
"9433","Malaysia",6789,2017-05-15,"Asia"
"9434","Malaysia",7000,2017-06-05,"Asia"
"9435","Malaysia",6587,2017-05-02,"Asia"
"9436","Malaysia",6897,2017-05-25,"Asia"
